session_id,video_id,species,bird_id
session_00397,79bb49dad098cbd23fac6188f44bf34f,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00403,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00404,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00405,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00406,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00407,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00408,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00409,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00410,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00411,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_23
session_00412,7c358dcba99fad9dc7b8106cd0258ea9,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00419,80e24ef8d26524192bbbbb7aa85870d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00420,80e24ef8d26524192bbbbb7aa85870d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00421,80e24ef8d26524192bbbbb7aa85870d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00423,80e24ef8d26524192bbbbb7aa85870d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_11
session_00424,80e24ef8d26524192bbbbb7aa85870d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00425,80e24ef8d26524192bbbbb7aa85870d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00426,8163eb85ead8ea11c938703e2708e161,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00427,8163eb85ead8ea11c938703e2708e161,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00428,8163eb85ead8ea11c938703e2708e161,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00429,8163eb85ead8ea11c938703e2708e161,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00430,8163eb85ead8ea11c938703e2708e161,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00442,837f8b76f6874c4ddd9cd550deb76604,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00443,858ac9d07cf25ebb666d74f5cce6aee6,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00444,858ac9d07cf25ebb666d74f5cce6aee6,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00445,858ac9d07cf25ebb666d74f5cce6aee6,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00446,858ac9d07cf25ebb666d74f5cce6aee6,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00447,858ac9d07cf25ebb666d74f5cce6aee6,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00448,858ac9d07cf25ebb666d74f5cce6aee6,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00457,89077326104e92711f94532f83dcd960,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00458,89077326104e92711f94532f83dcd960,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00459,89077326104e92711f94532f83dcd960,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00460,89077326104e92711f94532f83dcd960,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00461,89077326104e92711f94532f83dcd960,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00462,89077326104e92711f94532f83dcd960,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00465,8d6e3ab4cef66810101dbd2e8dd05bc9,Dark-Eyed Junco,Dark-Eyed Junco_bird_5
session_00466,8d795e865c53d389d186e0e8047f23d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00467,8d795e865c53d389d186e0e8047f23d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00468,8d795e865c53d389d186e0e8047f23d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00469,8d795e865c53d389d186e0e8047f23d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00470,8d795e865c53d389d186e0e8047f23d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00471,8d795e865c53d389d186e0e8047f23d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00478,94242807fab7626078f46509539a7518,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00479,94242807fab7626078f46509539a7518,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00480,94242807fab7626078f46509539a7518,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00481,94242807fab7626078f46509539a7518,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00482,94ac324fd8a581e088a6dc29d4c57719,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00483,94ac324fd8a581e088a6dc29d4c57719,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00484,94ac324fd8a581e088a6dc29d4c57719,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00486,94ac324fd8a581e088a6dc29d4c57719,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00487,94ac324fd8a581e088a6dc29d4c57719,Dark-Eyed Junco,Dark-Eyed Junco_bird_9
session_00488,94ac324fd8a581e088a6dc29d4c57719,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00489,9550592ce6d531f73fdb162314d28a78,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00490,9550592ce6d531f73fdb162314d28a78,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00491,9550592ce6d531f73fdb162314d28a78,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00492,9550592ce6d531f73fdb162314d28a78,Dark-Eyed Junco,Dark-Eyed Junco_bird_20
session_00493,9550592ce6d531f73fdb162314d28a78,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00494,95a64ff6928dab0722db5fbcd1e4d4d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00495,95a64ff6928dab0722db5fbcd1e4d4d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_9
session_00496,95a64ff6928dab0722db5fbcd1e4d4d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00497,95ce12f5191cd5f5597d402040f2cc09,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00498,95ce12f5191cd5f5597d402040f2cc09,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00499,95ce12f5191cd5f5597d402040f2cc09,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00500,95ce12f5191cd5f5597d402040f2cc09,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00501,95ce12f5191cd5f5597d402040f2cc09,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00512,994f0ba3cb0b399c70f3e555c9c82853,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00513,994f0ba3cb0b399c70f3e555c9c82853,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00514,994f0ba3cb0b399c70f3e555c9c82853,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00515,994f0ba3cb0b399c70f3e555c9c82853,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00516,994f0ba3cb0b399c70f3e555c9c82853,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00520,9ae401acf2d288be5cb226cb501cea0f,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00521,9ae401acf2d288be5cb226cb501cea0f,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00522,9decbbfa6f27a6d1e0c540235c64c2c3,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00527,9f5452432d7fa90508aeab9e218f8858,Dark-Eyed Junco,Dark-Eyed Junco_bird_5
session_00528,9f5c1ef28a688f203397cb64950d1f1e,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00529,9f5c1ef28a688f203397cb64950d1f1e,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00530,9f5c1ef28a688f203397cb64950d1f1e,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00533,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00534,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00535,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00536,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00537,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00538,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00539,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00540,9fc0d4e54a9d77400f22d61557417c93,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00541,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00542,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00543,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_5
session_00544,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00545,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00546,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00547,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00548,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00549,a085b46b1bbe9272991af83618edff09,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00551,a42573d02540b896448d891aa732134d,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00552,a42573d02540b896448d891aa732134d,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00553,a42573d02540b896448d891aa732134d,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00554,a42573d02540b896448d891aa732134d,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00555,a42573d02540b896448d891aa732134d,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00563,a82f5b57222aa0ff116d17c61291faf2,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00564,a82f5b57222aa0ff116d17c61291faf2,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00565,a82f5b57222aa0ff116d17c61291faf2,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00566,a83cdc3822e5a36ca6a34e6ed637050a,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00567,a83cdc3822e5a36ca6a34e6ed637050a,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00568,a83cdc3822e5a36ca6a34e6ed637050a,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00569,a83cdc3822e5a36ca6a34e6ed637050a,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00570,a83cdc3822e5a36ca6a34e6ed637050a,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00574,ab1846dc2b70d3a9cfa453850206d6e2,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00576,ab1846dc2b70d3a9cfa453850206d6e2,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00577,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00578,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00579,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00580,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00581,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00582,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00583,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00584,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00585,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00586,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00587,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00588,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00589,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_11
session_00590,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00591,ab36b7b54b5bcdb0e97ddc6ba887c6d9,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00592,ab9a6edfeb4d9c185e28b9cb6b1b13a5,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00593,ab9a6edfeb4d9c185e28b9cb6b1b13a5,Dark-Eyed Junco,Dark-Eyed Junco_bird_9
session_00594,ab9a6edfeb4d9c185e28b9cb6b1b13a5,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00595,ab9a6edfeb4d9c185e28b9cb6b1b13a5,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00596,ac74338e25a1b67c0b066c1fed59121d,Dark-Eyed Junco,Dark-Eyed Junco_bird_20
session_00597,ac74338e25a1b67c0b066c1fed59121d,Dark-Eyed Junco,Dark-Eyed Junco_bird_5
session_00598,acd7cef4d90026094b07632264519b1a,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00599,acd7cef4d90026094b07632264519b1a,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00600,acd7cef4d90026094b07632264519b1a,Dark-Eyed Junco,Dark-Eyed Junco_bird_9
session_00601,acd7cef4d90026094b07632264519b1a,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00602,ad27e959be98163dd5629323f256e3be,Dark-Eyed Junco,Dark-Eyed Junco_bird_11
session_00609,af87c8de1e461754e40a13f392648c98,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00610,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00611,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00612,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00613,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00614,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00615,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00616,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00617,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00618,b0e4c6ad86ba9b7f792c277872b9d7f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00619,b1ed48ca6b69e2b022f8ddaabba6a45b,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00620,b1ed48ca6b69e2b022f8ddaabba6a45b,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00623,b33b737891b3b598948e9db3e2652ada,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00624,b33b737891b3b598948e9db3e2652ada,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00625,b33b737891b3b598948e9db3e2652ada,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00626,b33b737891b3b598948e9db3e2652ada,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00627,b33b737891b3b598948e9db3e2652ada,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00628,b33b737891b3b598948e9db3e2652ada,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00629,b4570f8bc56448e28e77a08c25e573f4,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00630,b4570f8bc56448e28e77a08c25e573f4,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00631,b4c1877ece4da2610a33df92fcf9de9a,Dark-Eyed Junco,Dark-Eyed Junco_bird_12
session_00632,b4d3259e9a1642c3e308337f9440620d,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00633,b4d3259e9a1642c3e308337f9440620d,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00634,b4d3259e9a1642c3e308337f9440620d,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00635,b51d8522834000678056888676085448,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00636,b51d8522834000678056888676085448,Dark-Eyed Junco,Dark-Eyed Junco_bird_11
session_00637,b51d8522834000678056888676085448,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00638,b51d8522834000678056888676085448,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00639,b52129a15aa14a17b746a7043b5bad85,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00640,b52129a15aa14a17b746a7043b5bad85,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00641,b52129a15aa14a17b746a7043b5bad85,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00646,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00647,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00648,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00649,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00650,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00651,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00652,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00653,b7e1e2a95b2b2f822c0f2532fa77c237,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00654,b7ee3eb86f1123086bbee2a5cc64aa54,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00655,b7ee3eb86f1123086bbee2a5cc64aa54,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00656,b7ee3eb86f1123086bbee2a5cc64aa54,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00657,b7ee3eb86f1123086bbee2a5cc64aa54,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00658,b845b3224e8855a693f90c110cde67fe,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00659,b845b3224e8855a693f90c110cde67fe,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00660,b845b3224e8855a693f90c110cde67fe,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00661,b8ca0989c1fe6524409499cd3e090d5f,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00662,b8ca0989c1fe6524409499cd3e090d5f,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00663,b8ca0989c1fe6524409499cd3e090d5f,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00664,b8ca0989c1fe6524409499cd3e090d5f,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00665,b8ca0989c1fe6524409499cd3e090d5f,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00666,b8ca0989c1fe6524409499cd3e090d5f,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00667,b9039a2f0e1d08e14657182a1c0ece22,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00668,b9039a2f0e1d08e14657182a1c0ece22,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00669,b9039a2f0e1d08e14657182a1c0ece22,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00670,b9039a2f0e1d08e14657182a1c0ece22,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00671,b9039a2f0e1d08e14657182a1c0ece22,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00672,b9039a2f0e1d08e14657182a1c0ece22,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00676,bc430ab9fd4dbf2b52871a09a84f3564,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00677,bc430ab9fd4dbf2b52871a09a84f3564,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00678,bc430ab9fd4dbf2b52871a09a84f3564,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00679,bc430ab9fd4dbf2b52871a09a84f3564,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00680,bc430ab9fd4dbf2b52871a09a84f3564,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00681,bc430ab9fd4dbf2b52871a09a84f3564,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00682,bf0ececc17197b3f0c6e3ce4ee72f0dc,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00683,c011da3ea5270f28bfecc4f81461cc9c,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00684,c011da3ea5270f28bfecc4f81461cc9c,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00685,c011da3ea5270f28bfecc4f81461cc9c,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00686,c0b1d8952a32ef43b35adbc83642a463,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00687,c0b1d8952a32ef43b35adbc83642a463,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00688,c0b1d8952a32ef43b35adbc83642a463,Dark-Eyed Junco,Dark-Eyed Junco_bird_20
session_00689,c0b1d8952a32ef43b35adbc83642a463,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00692,c293d41b80cd9ede5ae41996aba729ab,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00693,c293d41b80cd9ede5ae41996aba729ab,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00694,c293d41b80cd9ede5ae41996aba729ab,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00695,c2cc7bf281a8405756ada630d56dc98d,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00696,c45d8da42c6918ad343481cb40dd4580,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00697,c4ebd7ccc75f9cd0f323149dbde980e9,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00698,c4ebd7ccc75f9cd0f323149dbde980e9,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00699,c5629388cd67f4ad4bc6495351889dd6,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00700,c5629388cd67f4ad4bc6495351889dd6,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00701,c5629388cd67f4ad4bc6495351889dd6,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00702,c5629388cd67f4ad4bc6495351889dd6,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00703,c5629388cd67f4ad4bc6495351889dd6,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00704,c5629388cd67f4ad4bc6495351889dd6,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00706,ca6a36db20ec49af70c15eed63aec4d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00707,ca6a36db20ec49af70c15eed63aec4d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00708,ca6a36db20ec49af70c15eed63aec4d6,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00715,d01a7c10369ee9451645af638d307ced,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00716,d01a7c10369ee9451645af638d307ced,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00717,d01a7c10369ee9451645af638d307ced,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00718,d01a7c10369ee9451645af638d307ced,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00719,d2b388815b932a5e84c8812df8b8324e,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00720,d2b388815b932a5e84c8812df8b8324e,Dark-Eyed Junco,Dark-Eyed Junco_bird_20
session_00721,d2b388815b932a5e84c8812df8b8324e,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00722,d2b388815b932a5e84c8812df8b8324e,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00723,d2b388815b932a5e84c8812df8b8324e,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00724,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00725,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00726,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00727,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00728,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00729,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00730,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00731,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00732,d3765ee617ca34f34689d33fb608cd99,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00733,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00734,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_24
session_00735,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00736,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00737,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00738,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00739,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
